event_name,event_url,event_summary,full_address,region,presented_by_name,start_date,start_time,end_date,end_time,event_category
Famm Fest,https://lu.ma/wotaekpn,"Famm Fest is a Pride celebration for LGBTQ+ professionals and allies, offering networking, a panel on ""Building While Resisting"" featuring prominent queer entrepreneurs and advocates, and fun activities like headshots, tarot readings, and DJ entertainment.  This pay-what-you-can event fosters connection and community while exploring the intersection of queer identity and professional success.  Ideal for LGBTQ+ professionals, entrepreneurs, and allies seeking community and professional development.",,,,2025-06-20,05:00 PM,"June 20, 2025",09:00 PM,Networking & Community
Boots on Deck - Venn x SF Social Club's 400-People Summer Yacht Party,https://lu.ma/vennyachtparty,"Join 400 vibrant San Franciscans for a luxurious sunset yacht party celebrating the summer solstice, complete with country line dancing, DJ sets, and stunning Bay views.  This Boots vs. Blazers themed event includes complimentary drinks, dancing lessons, and an after-party; perfect for young adults seeking a unique and memorable summer experience.  Tickets are selling fast!",,,,2025-06-21,05:30 PM,"June 21, 2025",09:00 PM,Networking & Community
SOULSTICE,https://lu.ma/3pmzcrng,"SOULSTICE, a Summer Solstice Drum & Bass event on June 21st, 2025, in San Francisco, prioritizes consent culture and collective joy.  Featuring top DJs like Sustance (Shogun Audio) alongside interactive consent workshops and flow-art activities, this 18+ event creates a unique, inclusive club experience. Ideal for Drum & Bass fans seeking a positive and respectful party atmosphere.","Homebrew Club, 1481 Folsom St, San Francisco, CA 94103, USA",California,CODNB,2025-06-21,07:00 PM,"June 22, 2025",02:00 AM,Networking & Community
📚 Short Story Symposium [public],https://lu.ma/shortstories,"This short story symposium explores alternative worlds through speculative fiction by authors like Ted Chiang and Ursula K. Le Guin, prompting insightful discussions about our own reality.  Monthly meetings feature diverse readings (books, short films, and TV episodes), encouraging pre-reading for richer conversations. Ideal for fans of science fiction and thought-provoking literary discussions.","550 Laguna St, San Francisco, CA 94102, USA",California,,2025-06-25,06:30 PM,"June 25, 2025",07:30 PM,Networking & Community
CRISPR Editing Class: Hands-on Genetic Engineering,https://lu.ma/CRISPR01,"This hands-on CRISPR editing class teaches participants to perform gene deletion in *E. coli* using the innovative CRISPR-prime editing system, avoiding double-strand breaks.  The workshop highlights practical application of this gene-editing technology, ideal for researchers and biotechnologists seeking advanced genetic engineering skills.","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,The Biopunk Community,2025-06-24,06:30 PM,"June 24, 2025",08:30 PM,Education & Research
Creative Buffet |  Uhmurs,https://lu.ma/creative-buffet-uhmurs,"Uhmurs and Systems for People's ""Creative Buffet"" is a collaborative art experience fostering individual and collective growth through rotating, hands-on stations (music, sculpting, painting).  Held at San Francisco's Frontier Tower, this event is perfect for creative individuals seeking connection and unique artistic expression.  Snacks provided; drinks donation-based.","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,Frontier Tower SF,2025-06-26,06:30 PM,"June 26, 2025",09:00 PM,Networking & Community
East Bay CXO Dec 2025 Meetup: Conversations & Connections,https://lu.ma/17hihsrs,"East Bay's top tech leaders connect at this December 2025 meetup, focusing on maximizing AI's business impact through a candid panel discussion and informal networking.  Enjoy insightful conversations, expert perspectives, and valuable connections in a relaxed, ""no-fluff"" environment. Ideal for senior IT executives and tech leaders seeking strategic insights and networking opportunities.","WeWork Office Space & Coworking, 3001 Bishop Dr, San Ramon, CA 94583, USA",California,East Bay CXO Meetup,2025-12-18,05:00 PM,"December 18, 2025",07:00 PM,Networking & Community
2025 AI Conference Hack Day in San Francisco,https://lu.ma/ai-conference-hack-day-2025,"The 2025 AI Conference Hack Day in San Francisco offers developers a fun, competitive day to build and showcase cutting-edge AI projects.  Highlights include lightning talks, a demo challenge with prizes, and a quick-start challenge for all skill levels.  Ideal for AI enthusiasts and builders looking to network and learn.","610 Old Mason St, San Francisco, CA 94129, USA",California,[SF] Bay Area Builders,2025-09-16,09:00 AM,"September 16, 2025",06:00 PM,Hackathon
9Zero Member Lunch,https://lu.ma/0hsylygn,"9Zero Members—entrepreneurs, scientists, and policymakers—are invited to a collaborative lunch focused on brainstorming innovative climate solutions.  The event encourages networking and idea exchange across various sectors, from carbon removal to clean energy.  This is a must-attend for changemakers driving climate action.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-06-25,12:00 PM,"June 25, 2025",01:00 PM,Networking & Community
⛴️ SF Ocean Breakfast 🍩 UNOC Debrief & Special Reveal,https://lu.ma/ocean-breakfast,"The SF Ocean Breakfast features a UNOC debrief, a UNESCO x Plastic Odyssey partnership unveiling, and a surprise announcement at 9Zero, all focused on combating plastic pollution.  This event unites global leaders, innovators, and philanthropists committed to ocean conservation and sustainable solutions.  Attendees will gain insights into Plastic Odyssey's work and network within the climate action community.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,Plastic Odyssey 🇺🇸,2025-06-26,09:00 AM,"June 26, 2025",10:30 AM,Networking & Community
Free Marketing Advice Sessions at 9Zero,https://lu.ma/5ovpmeis,"Katharine Bierce of Sangha Strategies offers free 20-minute marketing & project management consultations every Thursday (June 26th-Sept 25th, 12-1pm) at 9Zero.  Perfect for founders and innovators seeking to overcome obstacles and achieve sustainable growth.  Book your lunch-break session now via info@sanghastrategies.com!","9Zero Climate Innovation Hub & Coworking, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-06-26,12:00 PM,"June 26, 2025",01:00 PM,Startup & Entrepreneurship
AMA (Ask me Anything) with Mark Miness,https://lu.ma/tcy8fn2v,"Mark Miness, a climate investing expert, shared insights into how high-net-worth individuals and institutional LPs are allocating capital in the evolving climate landscape.  This AMA offered a unique, candid discussion on current LP priorities, effective fundraising strategies, and the impact of market volatility.  The event targeted founders, fund managers, operators, and anyone interested in climate finance.","9Zero Climate Innovation Hub & Coworking, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-10,01:00 PM,"July 10, 2025",02:00 PM,Finance & Business
AMA (Ask me Anything) Brown Bag Lunch with Raj Kapoor,https://lu.ma/si1ieyz4,Founders seeking Climate Tech VC funding should join this brown bag lunch AMA with Raj Kapoor of Climactic VC.  This regular series offers an open discussion on fundraising and startup strategies with a seasoned investor.  Target audience:  early-stage Climate Tech founders.,"9Zero Climate Innovation Hub & Coworking, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-16,01:00 PM,"July 16, 2025",02:00 PM,Networking & Community
"Lunch with Mike Grunwald, ""We Are Eating the Earth""",https://lu.ma/86m5afua,"Join author Mike Grunwald for lunch and a discussion on his book, ""We Are Eating the Earth,"" exploring the environmental impact of our food systems.  This event is ideal for climate action enthusiasts, innovators, and members of the 9Zero community.  Learn more and network with fellow changemakers at 9Zero's collaborative workspace.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-17,12:30 PM,"July 17, 2025",01:30 PM,Networking & Community
"Circular Sisters: Waste, Reuse, and Regeneration",https://lu.ma/cey0os12,"""Circular Sisters"" on July 17th at 9Zero unites women in cleantech to brainstorm zero-waste solutions through interactive workshops, a guest speaker from Recology, and networking.  Attendees will learn about sustainable packaging, reuse initiatives, and contribute to impactful local campaigns. This event is ideal for women innovators and sustainability professionals seeking collaboration and action.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-17,05:30 PM,"July 17, 2025",07:30 PM,Networking & Community
Are You Due Diligence Ready?,https://lu.ma/01nww5fg,"Master due diligence for early-stage investments! This workshop, ideal for both startups and VCs, provides essential skills for navigating the investment process.  Held at 9Zero, a climate action community hub—attend and network afterwards!","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-23,10:00 AM,"July 23, 2025",11:00 AM,Startup & Entrepreneurship
Corporate and Project Finance: Growing a Capital-Intensive Startup,https://lu.ma/zh0uvaru,"Learn how project finance can accelerate funding for capital-intensive climate infrastructure and manufacturing startups at this insightful AMA lunch with a Topspin Capital expert.  Ahmed Alkelani will present on corporate vs. project finance, demystifying funding models for ""first-of-a-kind"" technologies. Ideal for founders, engineers, and investors in deeptech and climate solutions.","9Zero Climate Innovation Hub & Coworking, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-24,12:30 PM,"July 24, 2025",01:30 PM,Finance & Business
AI Brainstorm with Josh Felser & Cynthia Gleung,https://lu.ma/oomazzm0,"Join 9Zero's brainstorming session featuring climate tech investors Josh Felser (Climactic VC) and Cynthia Gleung to explore innovative software solutions for climate action.  This event is ideal for founders, investors, and climate tech enthusiasts seeking collaboration and investment opportunities.  Hear from seasoned entrepreneurs who've backed successes like Airtable and Patreon, now focused on climate.","9Zero Climate Innovation Hub & Coworking, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-07-30,12:00 PM,"July 30, 2025",01:30 PM,Networking & Community
Investing in the Future: Finance & Funding for Impact,https://lu.ma/c11g2msh,"This Women in Cleantech & Sustainability event focuses on securing funding for women-led climate ventures.  Key highlights include expert talks, workshops tailored to different funding models (nonprofit, startup, policy), and access to a funding database.  Ideal for women founders, investors, and anyone supporting climate action through innovative solutions.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,9Zero Climate Innovation Hub - San Francisco,2025-08-21,05:30 PM,"August 21, 2025",07:30 PM,Finance & Business
Reshaping Global Commerce with AI - AI Founders' Networking Night,https://lu.ma/8orge36w,"Silicon Valley's AI Founders' Networking Night (June 27th) connects leading AI and digital commerce entrepreneurs with free food, drinks, and insightful fireside chats featuring Sourcy.ai and UpScaleX.  This exclusive event is ideal for AI founders and those in global sourcing/supply chain solutions.  Limited spots available!","555 Hamilton Ave suite 100, Palo Alto, CA 94301, USA",California,UpScaleX.AI Events,2025-06-27,06:00 PM,"June 27, 2025",09:00 PM,Networking & Community
24six9 - Running Out of Runway,https://lu.ma/dtw25-runway,"""24six9 - Running Out of Runway"" showcases founders' inspiring journeys of bootstrapping success, highlighting survival strategies and navigating funding challenges.  Learn from their experiences of building and scaling businesses with zero external funding.  Ideal for aspiring entrepreneurs, bootstrappers, and those seeking alternative paths to startup growth.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-23,12:00 PM,"June 23, 2025",04:00 PM,Startup & Entrepreneurship
Voyager: Advanced Materials + Manufacturing,https://lu.ma/voyager-materials,"Voyager's ""Advanced Materials + Manufacturing"" event showcased founders across the critical minerals and materials lifecycle, from mining to end-product, during SF Deep Tech Week.  Lightning talks and a panel discussion highlighted innovations transforming raw materials into valuable products, attracting founders, investors, and industry leaders.  Ideal for those interested in advanced materials, manufacturing, and sustainable technologies.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-23,05:00 PM,"June 23, 2025",08:00 PM,Networking & Community
DTW VIP - Opening Night Cocktail Reception,https://lu.ma/dtw25-vip-lightcell,"Network with deep tech leaders and investors at Deep Tech Week's exclusive opening night reception, featuring live demos of Lightcell's groundbreaking high-power density generator.  This invite-only event is ideal for VIPs, investors, and those seeking a front-row seat to cutting-edge technology; limited public tickets available.",,,Deep Tech Week,2025-06-23,08:00 PM,"June 23, 2025",11:00 PM,Networking & Community
Future of Water: Abundance Tech,https://lu.ma/hmtaxf49,"""Future of Water: Abundance Tech"" showcases cutting-edge water technologies poised to revolutionize global access, featuring leaders commercializing low-energy, high-output systems.  The event includes a tech lab tour and discussion on scaling solutions, ideal for investors, water tech professionals, and sustainability enthusiasts. RSVP required for limited seating at Biome HQ during SF Deep Tech Week.","BIOME, 315 Jefferson St, Oakland, CA 94607, USA",California,,2025-06-24,10:00 AM,"June 24, 2025",12:00 PM,Tech & AI
IndieBio: How can the US be globally competitive in bio-manufacturing,https://lu.ma/dtw25-indiebio,"IndieBio's Deep Tech Week event explored how the US can regain global bio-manufacturing competitiveness.  Key discussions likely focused on innovative solutions and strategies for industry leadership.  This event is crucial for biotech entrepreneurs, investors, and policymakers seeking to shape the future of biomanufacturing.","2565 3rd St, San Francisco, CA 94107, USA",California,Deep Tech Week,2025-06-24,10:30 AM,"June 24, 2025",01:00 PM,Startup & Entrepreneurship
Deep Tech GP <> LP Private Coffee Chat,https://lu.ma/2025-dtw-lp-gp,"Exclusive private coffee chat for Deep Tech General Partners and Limited Partners to discuss evolving investment trends, emerging theses, and new markets.  The off-the-record event features leading seed firms like Red Glass and BoostVC.  Attendance is strictly limited to firm founders and their investors.",,,Deep Tech Week,2025-06-24,03:00 PM,"June 24, 2025",06:00 PM,Finance & Business
Ascending Kardashev Type II with Starship Ventures,https://lu.ma/dtw25-starship,"Explore the future of humanity's ascent to a Kardashev Type II civilization at this event featuring founders of cutting-edge space technology companies.  Hear visionary talks on terraforming, solar power harnessing, and other planetary-scale advancements.  Ideal for space enthusiasts, investors, and anyone interested in the future of humanity beyond Earth.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-24,05:00 PM,"June 24, 2025",08:00 PM,Startup & Entrepreneurship
Wrenches & Rockets: Rooftop Deep Tech Mixer,https://lu.ma/sah5drvm,"Network with deep tech founders, investors, and enthusiasts at the Wrenches & Rockets rooftop mixer, co-hosted by HSBC Innovation Banking, Lux Capital, and Cantos.  Enjoy stunning San Francisco views and connect with a community driving innovation.  Ideal for entrepreneurs, investors, and anyone passionate about the future of technology.",,,,2025-06-24,05:00 PM,"June 24, 2025",08:00 PM,Networking & Community
Counterintelligence,https://lu.ma/cb3davjg,"This counterintelligence event educates the tech sector on domestic and international IP theft risks, including adversarial investment.  Key speakers from Starship Ventures, the FBI, and Fenwick & West covered crucial threats and mitigation strategies for tech companies and investors.","1 Beach St, San Francisco, CA 94133, USA",California,,2025-06-24,05:30 PM,"June 24, 2025",06:30 PM,Finance & Business
Rootly AI Labs September Meetup,https://lu.ma/hvb2yifj,"Rootly's September meetup showcased their AI-powered on-call and incident response solutions, highlighting how leading tech companies leverage their platform for improved efficiency.  This event is ideal for DevOps engineers, SREs, and anyone seeking to streamline incident management and reduce on-call burdens.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,Rootly,2025-09-23,05:00 PM,"September 23, 2025",08:30 PM,Networking & Community
StartX VC Panel + Community Dinner,https://lu.ma/1e3ly4ib,"StartX founders and alumni gained exclusive fundraising insights from top VCs (Venrock, NewFund, Entrada Ventures) at a JPMorgan-sponsored panel, covering strategies and investor relations.  A post-panel community dinner fostered networking.  Registration required.",,,StartX & Friends,2025-06-26,05:30 PM,"June 26, 2025",08:00 PM,Startup & Entrepreneurship
Rooftop Longevity Rave #2 @ Viva Frontier Tower,https://lu.ma/longevity-rave-2,"Rooftop Longevity Rave #2 in San Francisco celebrates health and community with high-energy music, healthy drinks, and stunning sunset views atop Viva Frontier Tower.  This unique event is perfect for biohackers, wellness enthusiasts, and anyone seeking fun, good vibes, and a longer, happier life.  Bring your friends and best dance moves!","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,Viva City,2025-06-28,04:00 PM,"June 28, 2025",08:00 PM,Networking & Community
Rooftop BBQ & Hangout @ Viva Frontier Tower,https://lu.ma/rooftop-bbq,"Celebrate Pride with a rooftop BBQ at Viva Frontier Tower, featuring sunset beats, stunning parade views, and a diverse food selection.  Network with innovative thinkers and Viva Frontier residents. RSVP required due to limited space.","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,Viva City,2025-06-29,12:00 PM,"June 29, 2025",07:00 PM,Networking & Community
Independence Day BBQ @ Frontier Tower Rooftop,https://lu.ma/independence,"Celebrate Independence Day with a rooftop BBQ at Frontier Tower, featuring a BBQ feast, sunset beats, and stunning firework views.  This exclusive event welcomes Citizens, pop-up attendees, and friends of the tower, encouraging attendees to bring unique and interesting guests. RSVP required due to limited space.","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,Viva City,2025-07-04,04:00 PM,"July 04, 2025",09:00 PM,Networking & Community
AI By The Bay Conference,https://lu.ma/a82l0wiv,"AI By The Bay (November 17-19, Oakland) unites 1000+ AI/ML/data professionals for workshops and talks from 70+ leading experts across diverse tracks (coding, data infrastructure, open-source AI).  Network, learn cutting-edge techniques, and enjoy exclusive perks in a vibrant setting.  Ideal for engineers, data scientists, and researchers seeking advancements in AI.","Oakland Scottish Rite Center, 1547 Lakeside Dr, Oakland, CA 94612, USA",California,Bay Area AI,2025-11-18,08:00 AM,"November 19, 2025",05:00 PM,Tech & AI
Startup Pitch & Networking in San Francisco,https://lu.ma/dx6pq8qn,"San Francisco's Startup Pitch & Networking event connects innovative startups with Silicon Valley investors, offering pitching opportunities and valuable networking for founders and investors alike.  A panel of VCs provides feedback, and the ""Most Investment-Worthy"" startup receives special recognition.  Ideal for entrepreneurs, investors, and those seeking connections within the tech and business worlds.",,,Startup Valley,2025-06-25,07:00 PM,"June 25, 2025",10:00 PM,Startup & Entrepreneurship
Startups & Investors Networking San Jose,https://lu.ma/2z9lxr65,"The San Jose Startups & Investors Networking event connects startup founders, investors, and business professionals for pitching, networking, and expert insights.  Highlights include startup presentations with investor feedback and a diverse international attendee base.  Ideal for entrepreneurs seeking funding, investors seeking promising startups, and those looking to expand their business network.",,,Startup Valley,2025-07-02,07:00 PM,"July 02, 2025",10:00 PM,Networking & Community
Startups & Investors Networking San Jose,https://lu.ma/c1j0ehn2,"The San Jose Startups & Investors Networking event connects startup founders, investors, and business professionals for pitching, networking, and insights.  Highlights include startup presentations with expert feedback and access to a database of promising startups.  Ideal for entrepreneurs seeking funding, investors looking for new opportunities, and those aiming to expand their business network.",,,Startup Valley,2025-07-02,07:00 PM,"July 02, 2025",10:00 PM,Networking & Community
Startup Pitch & Networking in San Francisco,https://lu.ma/j6f284by,"This San Francisco event connects innovative startups with Silicon Valley investors, featuring startup pitches (with a prize for the ""Most Investment-Worthy""), expert feedback, and extensive networking opportunities.  Attending entrepreneurs, investors, and industry professionals will gain valuable connections and insights.  Target audience: 21+,  entrepreneurs, investors, and those in tech & business seeking funding or collaboration.",,,Startup Valley,2025-07-09,07:00 PM,"July 09, 2025",10:00 PM,Startup & Entrepreneurship
Startups & Investors Networking San Jose,https://lu.ma/2o5444h5,"The San Jose Startups & Investors Networking event connects startup founders, investors, and business professionals for pitching, networking, and insightful discussions.  Key highlights include startup presentations with expert feedback and access to a global database of promising projects.  Ideal for entrepreneurs seeking funding, investors seeking opportunities, and anyone in the tech and business fields.",,,Startup Valley,2025-07-10,07:00 PM,"July 10, 2025",10:00 PM,Networking & Community
Startups & Investors Networking Palo Alto,https://lu.ma/9yqur2le,"This Palo Alto networking event connects startup founders with investors and industry experts, featuring startup pitches and expert feedback.  Key highlights include access to a global startup database and valuable networking opportunities for both entrepreneurs and investors.  Ideal for founders seeking funding, investors seeking promising startups, and anyone in the tech and business space.",,,Startup Valley,2025-07-17,07:00 PM,"July 17, 2025",10:00 PM,Networking & Community
"Founder Real Talk: Hiring, Firing, and Building Culture",https://lu.ma/y790bcw3,"This San Francisco event connects founders, operators, and investors for candid discussions on hiring, firing, and building company culture.  Expect real-world stories, Q&A, and networking with like-minded peers. Ideal for founders and early team members prioritizing strong teams and impactful leadership.",,,Founder Social Club,2025-07-08,05:00 PM,"July 08, 2025",08:00 PM,Startup & Entrepreneurship
Deep Tech Pitch Competition @ Perkins Coie,https://lu.ma/znq4xyzs,"Eight AI startups pitched for funding and mentorship at Perkins Coie's Deep Tech Pitch Competition, hosted by Founders Bay.  The winner receives a Founders Bay VIP membership and newsletter feature.  Ideal for AI entrepreneurs, investors, and those interested in cutting-edge technology.",,,Founders Bay Community,2025-06-26,05:30 PM,"June 26, 2025",08:00 PM,Startup & Entrepreneurship
Founders & VC Happy Hour @ STAK Space,https://lu.ma/m1mivz1s,"Founders & VCs connect at a relaxed networking happy hour hosted by Founders Bay, fostering collaboration and potential investment opportunities.  The informal event is ideal for startups seeking funding, investors searching for innovative ideas, and anyone passionate about the startup ecosystem.  Enjoy drinks, insightful conversations, and valuable connections in a welcoming atmosphere.","STAK Space - 1900 Broadway, 1920 Broadway, Oakland, CA 94612, USA",California,Founders Bay Community,2025-07-02,05:00 PM,"July 02, 2025",08:00 PM,Networking & Community
Founders Bay Breakfast: B2B AI Strategies @ Focus Innovation Studio,https://lu.ma/kxkafbz3,"An exclusive Founders Bay breakfast at Focus Innovation Studio connects B2B founders, investors, and leaders to explore AI-driven innovation and growth.  The event features a fireside chat on B2B AI trends and curated networking opportunities in a premium setting.  Ideal for B2B founders seeking investment, investors seeking high-potential startups, and industry leaders driving B2B growth.",,,Founders Bay Community,2025-07-09,10:00 AM,"July 09, 2025",12:00 PM,Networking & Community
SF Writing Club,https://lu.ma/xi5mlxnq,"The SF Writing Club offers a weekly Sunday morning writing session in Hayes Valley for writers of all levels and backgrounds, fostering community and focused writing time through structured introductions, deep writing periods, and reflective sharing.  Ideal for those seeking focused writing time, community connection, and diverse creative inspiration.",,,SF Writing Club's Calendar,2025-06-29,10:00 AM,"June 29, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/rpbd7h08,"The SF Writing Club is a weekly Sunday morning gathering in Hayes Valley for writers of all levels and backgrounds to connect, set intentions, and engage in focused writing sessions (10 AM - 11:30 AM).  Enjoy community, structured time for creative work, and reflective sharing. Ideal for those seeking focused writing time and supportive community.",,,SF Writing Club's Calendar,2025-07-06,10:00 AM,"July 06, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/iujak3gf,"The SF Writing Club is a weekly Sunday morning gathering for writers, technologists, and builders of all levels to write collaboratively in a supportive environment.  Enjoy focused writing time (1 hour), community connection, and reflection sessions in Hayes Valley. Register to receive the location and join the creative community!",,,SF Writing Club's Calendar,2025-07-13,10:00 AM,"July 13, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/4ohdy96k,"The SF Writing Club is a weekly Sunday morning gathering in Hayes Valley for writers and tech enthusiasts to connect, write collaboratively (all genres welcome!), and share reflections on their process.  It's perfect for those seeking focused writing time, community, and inspiration.  Registration required to access location details.",,,SF Writing Club's Calendar,2025-07-20,10:00 AM,"July 20, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/cceww8wi,"The SF Writing Club is a weekly Sunday morning gathering in Hayes Valley for writers and tech enthusiasts of all levels to connect, set writing intentions, and enjoy focused writing time together.  The structured session includes socializing, deep writing, and reflection, fostering a supportive community.  Perfect for anyone seeking focused writing time and creative collaboration.",,,SF Writing Club's Calendar,2025-07-27,10:00 AM,"July 27, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/6g5op738,"The SF Writing Club is a weekly Sunday morning gathering in Hayes Valley for writers and tech enthusiasts to connect, set writing intentions, and enjoy a focused hour of creative writing followed by reflection.  All writing styles are welcome; registration required for location details.  Perfect for those seeking community and dedicated writing time.",,,SF Writing Club's Calendar,2025-08-03,10:00 AM,"August 03, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/2qg6aiy2,"The SF Writing Club is a weekly Sunday morning gathering in Hayes Valley for writers and tech enthusiasts to connect, write freely (all genres welcome), and share reflections in a supportive environment.  Registration required for location; ideal for anyone seeking focused writing time and community.",,,SF Writing Club's Calendar,2025-08-10,10:00 AM,"August 10, 2025",11:30 AM,Networking & Community
SF Writing Club,https://lu.ma/otaclgrs,"The SF Writing Club is a weekly Sunday morning gathering in Hayes Valley for writers and tech enthusiasts to connect, set writing intentions, and enjoy focused writing time (10 AM - 11:30 AM).  All writing styles are welcome; registration required for location details. Ideal for anyone seeking community and dedicated writing time.",,,SF Writing Club's Calendar,2025-08-17,10:00 AM,"August 17, 2025",11:30 AM,Networking & Community
SF 30s to 50s: Singles Picnic in Alamo Square,https://lu.ma/m1c4fd4n,"This Alamo Square singles picnic connects 30-50 year old professionals and creatives in a curated, balanced setting for mingling and connection.  Enjoy a pre-arranged picnic with provided blankets, rotating groups to maximize interaction, and beautiful park views.  Past events have sold out quickly, so register now via the website or secure your free spot with membership.","Alamo Square Park, Hayes St, San Francisco, CA 94117, USA",California,Early Burdz,2025-06-28,03:00 PM,"June 28, 2025",05:00 PM,Networking & Community
SF Bay Area Inner Development Goals Summit,https://lu.ma/duq1z5ex,"The SF Bay Area Inner Development Goals Summit (Sept 10-12, 2025) offers an immersive experience for leaders & changemakers to cultivate inner growth & leadership skills vital for tackling global challenges.  Interactive workshops, unconference elements, and networking opportunities focusing on the 5 IDG dimensions (Being, Thinking, Relating, Collaborating, Acting) will be featured.  Ideal for those seeking practical tools to integrate personal growth with systemic change.","995 Market St, San Francisco, CA 94103, USA",California,Compassion 2.0,2025-09-10,09:30 AM,"September 10, 2025",05:00 PM,Networking & Community
Flourishing+Psychedelics 2025,https://lu.ma/eekz3rhb,"Flourishing+Psychedelics 2025 (Oct 28-29) explores the transformative potential of psychedelics for personal growth and spiritual exploration,  featuring diverse speakers and fostering intimate connection among 75 participants.  This San Francisco event blends scientific research with spiritual perspectives on conscious states, empathy, and intentional living.","995 Market St, San Francisco, CA 94103, USA",California,Compassion 2.0,2025-10-28,10:00 AM,"October 28, 2025",05:00 PM,Networking & Community
blocker 12 - Community Only,https://lu.ma/blocker-12,"Blocker 12 is an exclusive community event focusing on [insert the event's actual focus, e.g., collaborative problem-solving, skill-sharing,  networking].  Key highlights will include [insert specific highlights if known, e.g.,  expert panels, workshops,  hands-on activities].  This event is strictly for community members only.",,,Frontier Tower SF,2025-11-05,12:30 AM,"November 05, 2025",01:30 AM,Networking & Community
Blocker,https://lu.ma/hzwfg5d1,"""Blocker,"" hosted at Frontier Tower SF, is a networking event connecting frontier tech professionals in San Francisco.  This exclusive gathering at a 16-floor nexus offers unique access and opportunities for those in the tech industry.  Learn more and apply for membership at berlinhouse.com/membership.",,,Frontier Tower SF,2025-12-11,04:00 PM,"December 11, 2025",05:00 PM,Networking & Community
Test - Community Only,https://lu.ma/test-6406,"Join the Frontier Tower's community-only event launching a self-governed vertical village in San Francisco, showcasing cutting-edge tech and arts.  This exclusive event offers networking with innovators and creators in AI, biotech, and more, plus access to the tower's unique spaces.  Ideal for those interested in frontier technologies, creative arts, and community building.",,,Frontier Tower SF,2025-12-31,04:30 AM,"December 31, 2025",05:30 AM,Networking & Community
SCALE: How to build your sales motion,https://lu.ma/nk6h3e7a,"An invite-only event for venture-backed founders and operators focusing on scaling sales strategies, featuring fireside chats with leading CROs and CEOs from companies like Carta and Vanta.  Attendees gain insights, networking opportunities, and practical advice on navigating sales challenges in a rapidly evolving market. Ideal for founders and operators of scaling businesses.",,,Rock Yard Ventures,2025-06-25,09:00 AM,"June 25, 2025",01:30 PM,Startup & Entrepreneurship
Lowercarbon's Energy and Climate Night,https://lu.ma/dtw-lowercarbon-2025,"Lowercarbon Capital hosted an exclusive event showcasing deep tech innovations in energy and climate, featuring leading investors and founders of startups tackling thermal storage, autonomous systems, and more.  The event provided a platform for networking and insights into cutting-edge solutions for a sustainable future, ideal for investors and those interested in the energy and climate tech sectors.",,,Deep Tech Week,2025-06-25,05:00 PM,"June 25, 2025",08:00 PM,Finance & Business
Red Skies Rising: A Vision for Terraforming Mars,https://lu.ma/kqdu96wi,"Former NASA engineer Alex Kling presented groundbreaking Mars terraforming concepts at a Strange Sessions event, focusing on atmospheric energy harvesting and nanoparticle heat trapping for making Mars habitable.  This innovative talk explored near-future technologies with potential implications for both Martian and terrestrial life, ideal for science enthusiasts and futurists.",,,,2025-06-25,07:00 PM,"June 25, 2025",08:30 PM,Education & Research
